,year,station_id,stationname,num_lines,line,Latitude,Longitude,rides,prior_rides,ride_dif,rltv_ride_dif
2175,2016,40540,Wilson,1.0,RED,41.964273,-87.657588,1887630.85714,1939936.0,-52305.14285714296,-0.0269623033219
192,2002,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1087009.0,1112612.0,-25603.0,-0.0230116159092
333,2003,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1082957.0,1087009.0,-4052.0,-0.00372766002857
474,2004,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1124333.0,1082957.0,41376.0,0.0382065031206
615,2005,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1210437.0,1124333.0,86104.0,0.0765822936799
756,2006,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1254505.0,1210437.0,44068.0,0.0364066861803
897,2007,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1191347.0,1254505.0,-63158.0,-0.0503449567758
1038,2008,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1220056.0,1191347.0,28709.0,0.0240979328441
1179,2009,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1200865.0,1220056.0,-19191.0,-0.0157296058542
1320,2010,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1239094.0,1200865.0,38229.0,0.0318345525933
1461,2011,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1293824.0,1239094.0,54730.0,0.0441693689099
1603,2012,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1367116.0,1293824.0,73292.0,0.0566475811239
1746,2013,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1396907.0,1367116.0,29791.0,0.0217911281852
1889,2014,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1388347.0,1396907.0,-8560.0,-0.00612782382793
2032,2015,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1438569.0,1388347.0,50222.0,0.0361739536297
2176,2016,40550,Irving Park-O'Hare,1.0,BLUE,41.952925,-87.729229,1404265.71429,1438569.0,-34303.28571428568,-0.0238454225792
193,2002,40560,Jackson/State,1.0,RED,41.878153,-87.627596,3544078.0,3346825.0,197253.0,0.0589373510715
334,2003,40560,Jackson/State,1.0,RED,41.878153,-87.627596,2994265.0,3544078.0,-549813.0,-0.155135693966
475,2004,40560,Jackson/State,1.0,RED,41.878153,-87.627596,2912582.0,2994265.0,-81683.0,-0.0272798165827
616,2005,40560,Jackson/State,1.0,RED,41.878153,-87.627596,2938277.0,2912582.0,25695.0,0.00882206921556
757,2006,40560,Jackson/State,1.0,RED,41.878153,-87.627596,3116313.0,2938277.0,178036.0,0.0605919727786
898,2007,40560,Jackson/State,1.0,RED,41.878153,-87.627596,3090797.0,3116313.0,-25516.0,-0.00818788099912
1039,2008,40560,Jackson/State,1.0,RED,41.878153,-87.627596,3187285.0,3090797.0,96488.0,0.0312178379881
1180,2009,40560,Jackson/State,1.0,RED,41.878153,-87.627596,3515311.0,3187285.0,328026.0,0.102917059504
1321,2010,40560,Jackson/State,1.0,RED,41.878153,-87.627596,3543704.0,3515311.0,28393.0,0.00807695250861
1462,2011,40560,Jackson/State,1.0,RED,41.878153,-87.627596,3535575.0,3543704.0,-8129.0,-0.00229392748379
1604,2012,40560,Jackson/State,1.0,RED,41.878153,-87.627596,3457125.0,3535575.0,-78450.0,-0.0221887528903
1747,2013,40560,Jackson/State,1.0,RED,41.878153,-87.627596,3246385.0,3457125.0,-210740.0,-0.0609581661062
1890,2014,40560,Jackson/State,1.0,RED,41.878153,-87.627596,3361320.0,3246385.0,114935.0,0.0354039955212
2033,2015,40560,Jackson/State,1.0,RED,41.878153,-87.627596,3389970.0,3361320.0,28650.0,0.00852343722109
2177,2016,40560,Jackson/State,1.0,RED,41.878153,-87.627596,3377009.14286,3389970.0,-12960.857142857276,-0.00382329552853
194,2002,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,886875.0,883921.0,2954.0,0.0033419276157
335,2003,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,900328.0,886875.0,13453.0,0.0151689922481
476,2004,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,911275.0,900328.0,10947.0,0.012158902089
617,2005,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,977986.0,911275.0,66711.0,0.0732062220515
758,2006,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,1054942.0,977986.0,76956.0,0.078688242981
899,2007,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,1005917.0,1054942.0,-49025.0,-0.0464717491578
1040,2008,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,1126328.0,1005917.0,120411.0,0.119702719012
1181,2009,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,1125766.0,1126328.0,-562.0,-0.00049896655326
1322,2010,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,1240954.0,1125766.0,115188.0,0.10231966501
1463,2011,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,1400916.0,1240954.0,159962.0,0.128902441186
1605,2012,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,1513502.0,1400916.0,112586.0,0.08036598911
1748,2013,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,1575336.0,1513502.0,61834.0,0.0408549179321
1891,2014,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,1309557.0,1575336.0,-265779.0,-0.168712579412
2034,2015,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,1604799.0,1309557.0,295242.0,0.225451813094
2178,2016,40570,California/Milwaukee,1.0,BLUE,41.921939,-87.69689,1637165.14286,1604799.0,32366.142857142724,0.0201683468504
195,2002,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,343020.0,416261.0,-73241.0,-0.175949704632
336,2003,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,324012.0,343020.0,-19008.0,-0.0554136785027
477,2004,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,368652.0,324012.0,44640.0,0.137772675086
618,2005,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,513247.0,368652.0,144595.0,0.392226273016
759,2006,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,564918.0,513247.0,51671.0,0.100674723866
900,2007,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,568079.0,564918.0,3161.0,0.00559550235609
1041,2008,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,620949.0,568079.0,52870.0,0.0930680415928
1182,2009,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,585577.0,620949.0,-35372.0,-0.0569644205885
1323,2010,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,575428.0,585577.0,-10149.0,-0.017331623339
1464,2011,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,618341.0,575428.0,42913.0,0.0745757940177
1606,2012,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,650765.0,618341.0,32424.0,0.0524370856857
1749,2013,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,664048.0,650765.0,13283.0,0.0204113620124
1892,2014,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,693901.0,664048.0,29853.0,0.0449560875117
2035,2015,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,726565.0,693901.0,32664.0,0.0470729974449
2179,2016,40580,54th/Cermak,1.0,PINK,41.85177331,-87.75669201,664602.857143,726565.0,-61962.14285714284,-0.0852809354389
196,2002,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,1299332.0,1290172.0,9160.0,0.00709982854999
337,2003,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,1290697.0,1299332.0,-8635.0,-0.00664572257129
478,2004,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,1339084.0,1290697.0,48387.0,0.0374890466159
619,2005,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,1443904.0,1339084.0,104820.0,0.0782773896186
760,2006,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,1517323.0,1443904.0,73419.0,0.0508475632729
901,2007,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,1360581.0,1517323.0,-156742.0,-0.103301670112
1042,2008,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,1564249.0,1360581.0,203668.0,0.149691933079
1183,2009,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,1477443.0,1564249.0,-86806.0,-0.0554937225467
1324,2010,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,1700844.0,1477443.0,223401.0,0.151207863857
1465,2011,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,1933082.0,1700844.0,232238.0,0.136542798752
1607,2012,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,2088166.0,1933082.0,155084.0,0.0802262914869
1750,2013,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,2176696.0,2088166.0,88530.0,0.0423960547198
1893,2014,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,1856881.0,2176696.0,-319815.0,-0.146926810175
2036,2015,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,2233065.0,1856881.0,376184.0,0.202589180459
2180,2016,40590,Damen/Milwaukee,1.0,BLUE,41.909744,-87.677437,2258645.14286,2233065.0,25580.142857142724,0.0114551716395
197,2002,40600,Kostner,1.0,PINK,41.853751,-87.733258,65078.0,79032.0,-13954.0,-0.176561392854
338,2003,40600,Kostner,1.0,PINK,41.853751,-87.733258,56902.0,65078.0,-8176.0,-0.125633854759
479,2004,40600,Kostner,1.0,PINK,41.853751,-87.733258,70586.0,56902.0,13684.0,0.240483638536
620,2005,40600,Kostner,1.0,PINK,41.853751,-87.733258,90417.0,70586.0,19831.0,0.280948063355
761,2006,40600,Kostner,1.0,PINK,41.853751,-87.733258,107201.0,90417.0,16784.0,0.185628808742
902,2007,40600,Kostner,1.0,PINK,41.853751,-87.733258,114433.0,107201.0,7232.0,0.0674620572569
1043,2008,40600,Kostner,1.0,PINK,41.853751,-87.733258,130934.0,114433.0,16501.0,0.144197914937
1184,2009,40600,Kostner,1.0,PINK,41.853751,-87.733258,127890.0,130934.0,-3044.0,-0.0232483541326
1325,2010,40600,Kostner,1.0,PINK,41.853751,-87.733258,129206.0,127890.0,1316.0,0.0102900930487
1466,2011,40600,Kostner,1.0,PINK,41.853751,-87.733258,135912.0,129206.0,6706.0,0.0519016144761
1608,2012,40600,Kostner,1.0,PINK,41.853751,-87.733258,141187.0,135912.0,5275.0,0.0388118782742
1751,2013,40600,Kostner,1.0,PINK,41.853751,-87.733258,155403.0,141187.0,14216.0,0.100689156934
1894,2014,40600,Kostner,1.0,PINK,41.853751,-87.733258,173759.0,155403.0,18356.0,0.118118697837
2037,2015,40600,Kostner,1.0,PINK,41.853751,-87.733258,174320.0,173759.0,561.0,0.00322860974108
2181,2016,40600,Kostner,1.0,PINK,41.853751,-87.733258,162425.142857,174320.0,-11894.85714285716,-0.0682357569003
198,2002,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,379939.0,388665.0,-8726.0,-0.0224512111973
339,2003,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,374284.0,379939.0,-5655.0,-0.014883968216
480,2004,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,363036.0,374284.0,-11248.0,-0.0300520460399
621,2005,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,378168.0,363036.0,15132.0,0.0416818166793
762,2006,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,396955.0,378168.0,18787.0,0.049678978655
903,2007,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,400170.0,396955.0,3215.0,0.00809915481604
1044,2008,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,406504.0,400170.0,6334.0,0.015828272984
1185,2009,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,400398.0,406504.0,-6106.0,-0.0150207624033
1326,2010,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,394366.0,400398.0,-6032.0,-0.0150650103147
1467,2011,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,396982.0,394366.0,2616.0,0.00663343188814
1609,2012,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,401218.0,396982.0,4236.0,0.0106705089903
1752,2013,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,396954.0,401218.0,-4264.0,-0.0106276388397
1895,2014,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,391299.0,396954.0,-5655.0,-0.0142459831618
2038,2015,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,393399.0,391299.0,2100.0,0.00536674001211
2182,2016,40610,Ridgeland,1.0,GREEN,41.887159,-87.783661,382062.857143,393399.0,-11336.142857142899,-0.0288158913905
199,2002,40630,Clark/Division,1.0,RED,41.90392,-87.631412,2273545.0,2260540.0,13005.0,0.00575305015616
340,2003,40630,Clark/Division,1.0,RED,41.90392,-87.631412,2236388.0,2273545.0,-37157.0,-0.0163431997167
481,2004,40630,Clark/Division,1.0,RED,41.90392,-87.631412,2227040.0,2236388.0,-9348.0,-0.00417995446228
622,2005,40630,Clark/Division,1.0,RED,41.90392,-87.631412,2309574.0,2227040.0,82534.0,0.0370599540197
763,2006,40630,Clark/Division,1.0,RED,41.90392,-87.631412,2371804.0,2309574.0,62230.0,0.0269443628998
904,2007,40630,Clark/Division,1.0,RED,41.90392,-87.631412,1998138.0,2371804.0,-373666.0,-0.157545058529
1045,2008,40630,Clark/Division,1.0,RED,41.90392,-87.631412,1976991.0,1998138.0,-21147.0,-0.0105833531017
1186,2009,40630,Clark/Division,1.0,RED,41.90392,-87.631412,2380231.0,1976991.0,403240.0,0.203966532979
1327,2010,40630,Clark/Division,1.0,RED,41.90392,-87.631412,2469917.0,2380231.0,89686.0,0.0376795361459
1468,2011,40630,Clark/Division,1.0,RED,41.90392,-87.631412,2559432.0,2469917.0,89515.0,0.0362421085405
1610,2012,40630,Clark/Division,1.0,RED,41.90392,-87.631412,2656641.0,2559432.0,97209.0,0.0379806925912
1753,2013,40630,Clark/Division,1.0,RED,41.90392,-87.631412,2554556.0,2656641.0,-102085.0,-0.0384263436422
1896,2014,40630,Clark/Division,1.0,RED,41.90392,-87.631412,2583811.0,2554556.0,29255.0,0.0114520879558
2039,2015,40630,Clark/Division,1.0,RED,41.90392,-87.631412,2566958.0,2583811.0,-16853.0,-0.00652253589756
2183,2016,40630,Clark/Division,1.0,RED,41.90392,-87.631412,2750658.85714,2566958.0,183700.8571428568,0.0715636395854
200,2002,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,1208269.0,1181612.0,26657.0,0.0225598589046
341,2003,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,1190754.0,1208269.0,-17515.0,-0.0144959441979
482,2004,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,1299648.0,1190754.0,108894.0,0.0914496193168
623,2005,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,1426580.0,1299648.0,126932.0,0.0976664450682
764,2006,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,1591015.0,1426580.0,164435.0,0.11526517966
905,2007,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,1697834.0,1591015.0,106819.0,0.067138901896
1046,2008,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,1731285.0,1697834.0,33451.0,0.0197021616954
1187,2009,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,1717751.0,1731285.0,-13534.0,-0.00781731488461
1328,2010,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,1814613.0,1717751.0,96862.0,0.0563888479762
1469,2011,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,1906461.0,1814613.0,91848.0,0.0506157511271
1611,2012,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,2036939.0,1906461.0,130478.0,0.0684398998983
1754,2013,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,2110881.0,2036939.0,73942.0,0.0363005470463
1897,2014,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,2128056.0,2110881.0,17175.0,0.00813641318483
2040,2015,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,394438.0,2128056.0,-1733618.0,-0.814648674659
2184,2016,40640,Madison/Wabash,5.0,MULTI,41.882023,-87.626098,264.0,394438.0,-394174.0,-0.99933069329
201,2002,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,1270958.0,1219447.0,51511.0,0.0422412782187
342,2003,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,1261658.0,1270958.0,-9300.0,-0.00731731497028
483,2004,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,1328340.0,1261658.0,66682.0,0.0528526748136
624,2005,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,1427784.0,1328340.0,99444.0,0.0748633632955
765,2006,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,1462764.0,1427784.0,34980.0,0.0244995041267
906,2007,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,1315736.0,1462764.0,-147028.0,-0.100513821778
1047,2008,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,1246434.0,1315736.0,-69302.0,-0.0526716605763
1188,2009,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,1463170.0,1246434.0,216736.0,0.173884858725
1329,2010,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,1536420.0,1463170.0,73250.0,0.0500625354538
1470,2011,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,1819767.0,1536420.0,283347.0,0.184420275706
1612,2012,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,1863081.0,1819767.0,43314.0,0.0238019482714
1755,2013,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,1919729.0,1863081.0,56648.0,0.0304055486584
1898,2014,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,2050476.0,1919729.0,130747.0,0.0681070088539
2041,2015,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,2146351.0,2050476.0,95875.0,0.0467574358344
2185,2016,40650,North/Clybourn,1.0,RED,41.910655,-87.649177,2149704.0,2146351.0,3353.0,0.00156218624074
202,2002,40660,Armitage,2.0,MULTI,41.918217,-87.652644,975946.0,952518.0,23428.0,0.0245958606557
343,2003,40660,Armitage,2.0,MULTI,41.918217,-87.652644,994156.0,975946.0,18210.0,0.0186588192379
484,2004,40660,Armitage,2.0,MULTI,41.918217,-87.652644,969123.0,994156.0,-25033.0,-0.025180152813
625,2005,40660,Armitage,2.0,MULTI,41.918217,-87.652644,1032014.0,969123.0,62891.0,0.0648947553613
766,2006,40660,Armitage,2.0,MULTI,41.918217,-87.652644,1086337.0,1032014.0,54323.0,0.0526378518121
907,2007,40660,Armitage,2.0,MULTI,41.918217,-87.652644,1045295.0,1086337.0,-41042.0,-0.0377801731875
1048,2008,40660,Armitage,2.0,MULTI,41.918217,-87.652644,1138616.0,1045295.0,93321.0,0.0892771896929
1189,2009,40660,Armitage,2.0,MULTI,41.918217,-87.652644,1164422.0,1138616.0,25806.0,0.0226643574304
1330,2010,40660,Armitage,2.0,MULTI,41.918217,-87.652644,1170766.0,1164422.0,6344.0,0.005448196616
1471,2011,40660,Armitage,2.0,MULTI,41.918217,-87.652644,1279600.0,1170766.0,108834.0,0.0929596520569
1613,2012,40660,Armitage,2.0,MULTI,41.918217,-87.652644,1345306.0,1279600.0,65706.0,0.0513488590184
1756,2013,40660,Armitage,2.0,MULTI,41.918217,-87.652644,1328802.0,1345306.0,-16504.0,-0.0122678409224
1899,2014,40660,Armitage,2.0,MULTI,41.918217,-87.652644,1329982.0,1328802.0,1180.0,0.000888017928931
2042,2015,40660,Armitage,2.0,MULTI,41.918217,-87.652644,1242738.0,1329982.0,-87244.0,-0.0655978802721
2186,2016,40660,Armitage,2.0,MULTI,41.918217,-87.652644,1351632.0,1242738.0,108894.0,0.087624261912
203,2002,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,969561.0,876739.0,92822.0,0.105871872929
344,2003,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,996677.0,969561.0,27116.0,0.0279672965394
485,2004,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,1059652.0,996677.0,62975.0,0.0631849636342
626,2005,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,1145476.0,1059652.0,85824.0,0.0809926277684
767,2006,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,1194182.0,1145476.0,48706.0,0.0425203146989
908,2007,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,1152946.0,1194182.0,-41236.0,-0.0345307499192
1049,2008,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,1285665.0,1152946.0,132719.0,0.115112936772
1190,2009,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,1236314.0,1285665.0,-49351.0,-0.0383855825584
1331,2010,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,1319511.0,1236314.0,83197.0,0.0672943928484
1472,2011,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,1422198.0,1319511.0,102687.0,0.077822011336
1614,2012,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,1528843.0,1422198.0,106645.0,0.074986042731
1757,2013,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,1562655.0,1528843.0,33812.0,0.0221160707803
1900,2014,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,1932423.0,1562655.0,369768.0,0.236628046498
2043,2015,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,1689181.0,1932423.0,-243242.0,-0.125874096924
2187,2016,40670,Western/Milwaukee,1.0,BLUE,41.916157,-87.687364,1628693.14286,1689181.0,-60487.857142857276,-0.0358089850305
204,2002,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,2066834.0,2161145.0,-94311.0,-0.0436393670948
345,2003,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,1999740.0,2066834.0,-67094.0,-0.0324622103178
486,2004,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,1973387.0,1999740.0,-26353.0,-0.0131782131677
627,2005,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,2046444.0,1973387.0,73057.0,0.037021121554
768,2006,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,2199867.0,2046444.0,153423.0,0.0749705342536
909,2007,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,2530403.0,2199867.0,330536.0,0.150252719824
1050,2008,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,2578327.0,2530403.0,47924.0,0.0189392756806
1191,2009,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,2338823.0,2578327.0,-239504.0,-0.0928912430425
1332,2010,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,2231828.0,2338823.0,-106995.0,-0.0457473695102
1473,2011,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,2259448.0,2231828.0,27620.0,0.0123755056393
1615,2012,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,2267128.0,2259448.0,7680.0,0.00339906030145
1758,2013,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,2178272.0,2267128.0,-88856.0,-0.0391931995017
1901,2014,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,2131441.0,2178272.0,-46831.0,-0.0214991516211
2044,2015,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,2788254.0,2131441.0,656813.0,0.308154436365
2188,2016,40680,Adams/Wabash,5.0,MULTI,41.879507,-87.626037,2830049.14286,2788254.0,41795.142857142724,0.0149897186042
205,2002,40690,Dempster,1.0,PURPLE,42.041655,-87.681602,231719.0,221644.0,10075.0,0.045455775929
346,2003,40690,Dempster,1.0,PURPLE,42.041655,-87.681602,235949.0,231719.0,4230.0,0.018254869044
487,2004,40690,Dempster,1.0,PURPLE,42.041655,-87.681602,231254.0,235949.0,-4695.0,-0.0198983678676
628,2005,40690,Dempster,1.0,PURPLE,42.041655,-87.681602,234100.0,231254.0,2846.0,0.0123068141524
769,2006,40690,Dempster,1.0,PURPLE,42.041655,-87.681602,243444.0,234100.0,9344.0,0.0399145664246
910,2007,40690,Dempster,1.0,PURPLE,42.041655,-87.681602,235530.0,243444.0,-7914.0,-0.0325085029822
1051,2008,40690,Dempster,1.0,PURPLE,42.041655,-87.681602,259474.0,235530.0,23944.0,0.101660085764
1192,2009,40690,Dempster,1.0,PURPLE,42.041655,-87.681602,265195.0,259474.0,5721.0,0.022048451868
1333,2010,40690,Dempster,1.0,PURPLE,42.041655,-87.681602,263261.0,265195.0,-1934.0,-0.00729274684666
